Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8
United Services Recreation Club M4,21,14.452226113056529,6.547773886943472,79.29064532266133,99.3496748374187,54.62731365682841,33.06653326663332,8.904452226113056,2.751375687843922,0.6003001500750376,0.05002501250625312,0.0,0.0
SKCSC,21,14.418209104552275,6.581790895447724,77.39219609804903,98.3991995997999,38.819409704852426,42.22111055527764,13.206603301650826,4.15207603801901,1.4007003501750876,0.2001000500250125,0.0,0.0
Hong Kong Football Club M4B,21,12.612306153076538,8.387693846923462,69.25562781390695,79.73986993496749,4.8024012006003005,14.607303651825912,35.91795897948975,24.412206103051524,14.307153576788394,5.652826413206603,0.3001500750375188,0.0
Hong Kong Football Club M4A,21,10.499249624812407,10.500750375187593,65.91795897948975,54.3271635817909,0.8504252126063032,5.002501250625312,19.15957978989495,29.314657328664335,28.01400700350175,16.858429214607305,0.80040020010005,0.0
WAKO,21,11.267633816908454,9.732366183091546,65.03101550775388,48.174087043521766,0.80040020010005,4.15207603801901,17.208604302151077,26.013006503251624,30.16508254127064,20.66033016508254,1.0005002501250626,0.0
Royal Hong Kong Yacht Club M4,21,9.972986493246623,11.027013506753377,60.8104052026013,19.959979989995,0.10005002501250625,0.9504752376188095,5.602801400700351,13.306653326663332,24.96248124062031,49.874937468734366,5.102551275637819,0.10005002501250625
Hong Kong Club Blue,21,6.304152076038019,14.695847923961981,47.71485742871435,0.05002501250625312,0.0,0.0,0.0,0.05002501250625312,0.5502751375687844,6.4032016008004,80.19009504752376,12.8064032016008
Bolton,21,4.473236618309155,16.526763381690845,38.58729364682341,0.0,0.0,0.0,0.0,0.0,0.0,0.3001500750375188,12.606303151575787,87.09354677338669
