Team,Played,Won,Lost,Points
Happy Squash 3,3,2,1,11
Smart Squash 1,2,2,0,10
X-Alpha 4,3,1,2,10
Vitality Squash 1,3,2,1,9
TNG 1,3,1,2,6
Fusion Squash Club 2,2,0,2,2
