Team,Played,Won,Lost,Points
i-Mask Advance Squash Club 5,3,3,0,15
Alpha CUHK,3,2,1,12
Electrify Squash Div 11,2,2,0,12
GMDBB,2,2,0,10
7NT,3,2,1,9
The Zero Squash Club D11,3,1,2,9
South China Athletic Association,3,1,2,7
ZOMA,3,1,2,6
Tuen Mun Squash Club,3,1,2,6
Sea Bear,3,0,3,3
Invader Squash,2,0,2,1
