Team,Played,Won,Lost,Points
Kowloon Cricket Club 4,3,3,0,15
Hong Kong Football Club 4A,3,2,1,11
Sha Tin 1,3,2,1,11
YLJR,3,2,1,10
X-Alpha 2,3,2,1,9
TNGX,3,1,2,9
Hong Kong Cricket Club D4B,3,1,2,8
The Squash Club 1,3,1,2,7
Hong Kong Football Club 4B,3,1,2,6
Hong Kong Cricket Club D4A,3,0,3,4
