Team,Played,Won,Lost,Points
ERROR,3,3,0,15
Kowloon Cricket Club 5,2,2,0,11
Physical Chess 1,2,2,0,9
Happy Squash 2,3,2,1,9
Hong Kong Football Club 5,3,1,2,9
Squashathon,3,1,2,8
United Services Recreation Club 2,2,1,1,5
Sha Tin 2,3,0,3,5
NEXUS 2,3,0,3,1
