Team,Played,Won,Lost,Points
Hong Kong Football Club 7B,3,2,1,12
Hong Kong Cricket Club D7A,3,2,1,10
Hong Kong Football Club 7A,3,2,1,10
Thunder 1,3,2,1,9
Physical Chess 2,2,2,0,9
i-Mask Advance Squash Club 1,3,1,2,9
Xavier,3,1,2,9
Hong Kong Cricket Club D7B,3,1,2,7
Social Squash Team,2,1,1,6
UST,2,1,1,6
Kinetic 1,3,0,3,3
