Team,Played,Won,Lost,Points
Royal Hong Kong Yacht Club Div 12,3,3,0,17
Star River 1,3,3,0,15
Hong Kong Football Club 12B,3,2,1,10
Winter Warriors,2,2,0,8
Hong Kong Football Club 12A,3,1,2,7
Physical Chess 4,2,1,1,7
Global Squash 2,3,1,2,6
Latecomers,2,1,1,6
CSD Squash Team,3,0,3,5
SKCSC Div 12,3,0,3,2
Sha Tin 5,1,0,1,1
