Team,Played,Won,Lost,Points
Twister,3,3,0,15
Centre Squash,3,3,0,12
Hong Kong Football Club 9,3,2,1,12
The Squash Club 2,3,2,1,12
The Hong Kong Jockey Club Div 9,3,2,1,9
BOSS,3,1,2,8
Kinetic 3,3,1,2,8
Kowloon Cricket Club 9,3,1,2,7
i-Mask Advance Squash Club 3,3,0,3,4
HKPF Squash Team,3,0,3,3
