Team,Played,Won,Lost,Points
The Squash Club 4,3,3,0,17
Royal Hong Kong Yacht Club Div 14,3,2,1,14
North District Sports Association 2,3,3,0,13
Hong Kong Football Club 14,3,2,1,11
8 Virtues + 1,3,2,1,10
TKO Junior 1,3,2,1,10
Ladies Recreation Club Div 14,3,1,2,8
Physical Chess 5,3,1,2,8
RELAY 2,3,1,2,7
Squash-On,3,1,2,5
Fusion Squash Club 4,3,0,3,1
TNG 3,3,0,3,-2
