Team,Played,Won,Lost,Points
Kowloon Cricket Club 2,3,3,0,16
Hong Kong Football Club 2A,2,2,0,9
Hong Kong Football Club 2B,3,1,2,8
Hong Kong Cricket Club D2,2,0,2,2
Young Player 2,2,0,2,0
