Team,Played,Won,Lost,Points
Hong Kong Football Club L3B,2,2,0,8
Hong Kong Cricket Club L3,2,2,0,7
JESSICA L3,2,1,1,6
Hong Kong Football Club L3A,3,1,2,6
Hong Kong Football Club L3C,3,0,3,3
