Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6
Hong Kong Football Club M2B,20,17.107821564312864,2.8921784356871374,74.17583516703341,100.0,84.47689537907581,15.523104620924185,0.0,0.0,0.0,0.0
Hong Kong Football Club M2A,20,16.106021204240847,3.8939787957591516,71.27125425085018,100.0,15.523104620924185,84.47689537907581,0.0,0.0,0.0,0.0
Hong Kong Cricket Club M2A,20,9.174234846969394,10.825765153030606,45.54030806161232,89.21784356871375,0.0,0.0,54.770954190838175,34.44688937787557,10.782156431286257,0.0
Hong Kong Cricket Club M2B,20,7.927985597119424,12.072014402880576,45.07641528305661,85.79715943188637,0.0,0.0,36.92738547709542,48.86977395479096,14.202840568113622,0.0
Ladies Recreation Club M2A,20,6.878575715143029,13.121424284856971,41.50750150030006,24.984996999399883,0.0,0.0,8.301660332066414,16.683336667333467,75.01500300060012,0.0
Ladies Recreation Club M2B,20,2.805361072214443,17.194638927785558,19.42868573714743,0.0,0.0,0.0,0.0,0.0,0.0,100.0
