Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Electrify Squash Div 6,v,Global Squash 1,HK Squash Centre,19:00:00,"3-2(3-2,3-0,2-3,0-3,3-0)",1,13/10/2025
X-Alpha 3,v,Ladies Recreation Club Div 6,Cornwall Street Squash Centre,19:00:00,,1,13/10/2025
Uncles,v,Fusion Squash Club 1,Cornwall Street Squash Centre,19:00:00,"2-3(2-3,3-0,1-3,3-0,1-3)",1,13/10/2025
Hong Kong Football Club 6C,v,Hong Kong Cricket Club D6,Hong Kong Football Club,19:00:00,"2-3(3-0,3-2,2-3,1-3,1-3)",1,13/10/2025
Hong Kong Football Club 6A,v,Hong Kong Football Club 6B,Hong Kong Football Club,19:00:00,"2-3(3-0,3-1,0-3,0-3,1-3)",1,13/10/2025
Kowloon Cricket Club 6A,v,Kowloon Cricket Club 6B,Kowloon Cricket Club,19:00:00,"2-3(3-0,1-3,0-3,0-3,3-1)",1,13/10/2025
Kowloon Cricket Club 6B,v,Hong Kong Football Club 6B,Kowloon Cricket Club,19:00:00,"5-0(3-1,3-1,3-1,3-1,3-0)",2,20/10/2025
Ladies Recreation Club Div 6,v,Fusion Squash Club 1,Ladies Recreation Club,19:00:00,"2-3(0-3,3-1,0-3,0-3,3-0)",2,20/10/2025
Global Squash 1,v,Hong Kong Cricket Club D6,HK Squash Centre,19:00:00,"4-1(3-1,3-1,3-1,3-0,2-3)",2,20/10/2025
Electrify Squash Div 6,v,Uncles,HK Squash Centre,19:00:00,"2-3(2-3,0-3,3-2,2-3,3-0)",2,20/10/2025
Kowloon Cricket Club 6A,v,X-Alpha 3,Kowloon Cricket Club,19:00:00,"4-1(3-0,3-1,3-1,1-3,3-0)",2,20/10/2025
Hong Kong Football Club 6A,v,Hong Kong Football Club 6C,Hong Kong Football Club,19:00:00,"1-4(2-3,1-3,2-3,3-1,2-3)",2,20/10/2025
Uncles,v,Hong Kong Cricket Club D6,Cornwall Street Squash Centre,19:00:00,"3-2(3-1,3-1,2-3,0-3,3-2)",3,27/10/2025
Fusion Squash Club 1,v,Kowloon Cricket Club 6A,HK Squash Centre,19:00:00,,3,27/10/2025
