Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
United Services Recreation Club 2,19.04761904761905,69.04761904761904,52.38095238095238,21.42857142857143,-9.523809523809518,30.47619047619048
Kowloon Cricket Club 6A,40.0,6.666666666666657,23.333333333333343,43.33333333333334,-3.3333333333333357,22.000000000000014
Global Squash 1,16.666666666666664,-16.666666666666657,16.666666666666664,16.666666666666664,33.33333333333334,13.333333333333343
Kowloon Cricket Club 6B,16.666666666666657,-20.0,16.666666666666657,30.0,13.333333333333343,11.333333333333329
Hong Kong Cricket Club 4,26.19047619047619,9.523809523809526,-9.523809523809518,19.04761904761905,4.761904761904773,10.000000000000007
Social Squash Team,16.66666666666667,16.66666666666667,-16.666666666666664,0.0,0.0,3.3333333333333393
Hong Kong Football Club 6C,-35.0,-10.0,35.0,-10.0,35.0,3.0
Friend Club 3,19.047619047619044,19.047619047619044,-9.523809523809526,-9.523809523809526,-37.14285714285714,-3.6190476190476204
Hong Kong Football Club 6B,0.0,0.0,-20.0,20.0,-30.0,-6.0
Hong Kong Football Club 6A,-60.0,0.0,0.0,-20.0,0.0,-16.0
