Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 5,75.0,100.0,50.0,75.0,75.0,75.0,40
BOSS,12.5,62.5,75.0,62.5,100.0,62.5,40
Kinetic 3,50.0,50.0,62.5,75.0,50.0,57.5,40
Global Squash 2,100.0,62.5,37.5,37.5,37.5,55.0,40
The Squash Club 3,50.0,50.0,62.5,62.5,50.0,55.0,40
Tuen Mun Squash Club,55.55555555555556,44.44444444444444,66.66666666666666,33.33333333333333,66.66666666666666,53.33333333333333,45
Star River 1,33.33333333333333,66.66666666666666,66.66666666666666,33.33333333333333,44.44444444444444,48.88888888888888,45
HKCC Tuesday Night Rockers,75.0,50.0,25.0,50.0,37.5,47.5,40
7NT,25.0,25.0,50.0,50.0,37.5,37.5,40
i-Mask Advance Squash Club 4,37.5,25.0,37.5,50.0,25.0,35.0,40
Invader Squash,37.5,12.5,12.5,25.0,25.0,22.5,40
