Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Kowloon Cricket Club 1A,55.55555555555556,88.88888888888889,100.0,81.48148148148148,24
Hong Kong Cricket Club 1,77.77777777777779,55.55555555555556,44.44444444444444,59.25925925925926,27
Hong Kong Football Club 1A,55.55555555555556,55.55555555555556,66.66666666666666,59.25925925925926,27
FWD,44.44444444444444,77.77777777777779,12.5,44.90740740740741,26
Hong Kong Football Club 1B,44.44444444444444,11.11111111111111,37.5,31.01851851851852,26
Kowloon Cricket Club 1B,22.22222222222222,11.11111111111111,50.0,27.777777777777775,26
