Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Electrify Squash Div 13,77.77777777777779,100.0,88.88888888888889,88.88888888888889,87.5,88.61111111111111,44
Sha Tin 6,87.5,75.0,50.0,75.0,75.0,72.5,36
HKIS Div 13,28.57142857142857,42.857142857142854,66.66666666666666,80.0,100.0,63.61904761904761,27
SocGen Squash,44.44444444444444,50.0,75.0,57.14285714285714,83.33333333333334,61.98412698412699,38
Fusion Squash Club 2,50.0,62.5,37.5,57.14285714285714,57.14285714285714,52.857142857142854,38
Energy Squash Club 1,37.5,37.5,62.5,33.33333333333333,66.66666666666666,47.49999999999999,33
X-Alpha 5,71.42857142857143,16.666666666666664,33.33333333333333,50.0,50.0,44.28571428571429,29
Energy Squash Club 2,0.0,71.42857142857143,85.71428571428571,50.0,0.0,41.42857142857143,30
i-Mask Advance Squash Club 5,83.33333333333334,50.0,33.33333333333333,0.0,0.0,33.333333333333336,23
Kinetic 4,44.44444444444444,11.11111111111111,33.33333333333333,25.0,33.33333333333333,29.444444444444446,41
Yuen Long District Sports Association Limited,42.857142857142854,14.285714285714285,16.666666666666664,20.0,40.0,26.76190476190476,30
Happy Squash 4,33.33333333333333,55.55555555555556,11.11111111111111,25.0,0.0,25.0,43
