Team,Played,Won,Lost,Points
Kowloon Cricket Club 3,16,13,3,65
Hong Kong Football Club 3B,16,8,8,47
Hong Kong Football Club 3A,16,7,9,44
Happy Squash 1,16,6,10,43
Young Player 3,16,6,10,38
