Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
Hong Kong Football Club 14A,North District Sports Association 3,Hong Kong Football Club,16,2025-03-15,2.99879975995199,3.00120024004801
8 Virtues + 1,Electrify Squash Div 14,Java Road Sports Centre,16,2025-03-15,3.556111222244449,2.443888777755551
X-Alpha 6,Hong Kong Football Club 14B,Cornwall Street Squash Centre,16,2025-03-15,2.484896979395879,3.515103020604121
Kowloon Cricket Club 14,Ladies Recreation Club Div 14,Kowloon Cricket Club,16,2025-03-15,2.8725745149029804,3.1274254850970196
North District Sports Association 3,Ladies Recreation Club Div 14,Cornwall Street Squash Centre,17,2025-03-22,2.8075615123024606,3.1924384876975394
Hong Kong Football Club 14B,Kowloon Cricket Club 14,Hong Kong Football Club,17,2025-03-22,2.309261852370474,3.690738147629526
Electrify Squash Div 14,X-Alpha 6,HK Squash Centre,17,2025-03-22,3.4592918583716745,2.5407081416283255
Hong Kong Football Club 14A,8 Virtues + 1,Hong Kong Football Club,17,2025-03-22,3.528105621124225,2.471894378875775
8 Virtues + 1,North District Sports Association 3,Java Road Sports Centre,18,2025-03-29,2.5959191838367675,3.4040808161632325
X-Alpha 6,Hong Kong Football Club 14A,Cornwall Street Squash Centre,18,2025-03-29,2.043008601720344,3.956991398279656
Kowloon Cricket Club 14,Electrify Squash Div 14,Kowloon Cricket Club,18,2025-03-29,4.034606921384277,1.9653930786157232
Ladies Recreation Club Div 14,Hong Kong Football Club 14B,Ladies Recreation Club,18,2025-03-29,3.995799159831966,2.004200840168034
Hong Kong Football Club 14B,North District Sports Association 3,Hong Kong Football Club,19,2025-04-05,2.551110222044409,3.448889777955591
Electrify Squash Div 14,Ladies Recreation Club Div 14,HK Squash Centre,19,2025-04-05,2.0442088417683535,3.9557911582316465
Hong Kong Football Club 14A,Kowloon Cricket Club 14,Hong Kong Football Club,19,2025-04-05,2.864372874574915,3.135627125425085
8 Virtues + 1,X-Alpha 6,Java Road Sports Centre,19,2025-04-05,3.8491698339667932,2.1508301660332068
North District Sports Association 3,X-Alpha 6,Cornwall Street Squash Centre,20,2025-04-12,4.196039207841569,1.8039607921584317
Kowloon Cricket Club 14,8 Virtues + 1,Kowloon Cricket Club,20,2025-04-12,3.7223444688937786,2.2776555311062214
Ladies Recreation Club Div 14,Hong Kong Football Club 14A,Ladies Recreation Club,20,2025-04-12,3.7231446289257852,2.2768553710742148
Hong Kong Football Club 14B,Electrify Squash Div 14,Hong Kong Football Club,20,2025-04-12,3.4244848969793957,2.5755151030206043
North District Sports Association 3,X-Alpha 6,Cornwall Street Squash Centre,21,2025-04-26,4.208041608321665,1.7919583916783357
Kowloon Cricket Club 14,8 Virtues + 1,Kowloon Cricket Club,21,2025-04-26,3.736747349469894,2.263252650530106
Ladies Recreation Club Div 14,Hong Kong Football Club 14A,Ladies Recreation Club,21,2025-04-26,3.68253650730146,2.31746349269854
Hong Kong Football Club 14B,Electrify Squash Div 14,Hong Kong Football Club,21,2025-04-26,3.4176835367073415,2.5823164632926585
