Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Hong Kong Racketlon Association 1,Cornwall Street Squash Centre,2.3333333333333335,0.0,2.3333333333333335
Physical Chess 1,Cornwall Street Squash Centre,4.0,2.0,2.0
X-Alpha 2,Cornwall Street Squash Centre,3.5,2.0,1.5
Hong Kong Football Club 5B,Hong Kong Football Club,2.6666666666666665,1.6666666666666667,0.9999999999999998
Squashathon,Cornwall Street Squash Centre,3.0,2.25,0.75
Uncle,Cornwall Street Squash Centre,2.6666666666666665,2.0,0.6666666666666665
Happy Squash 2,Wai Tsuen Sports Centre,2.6666666666666665,2.3333333333333335,0.33333333333333304
The Squash Club 1,Cornwall Street Squash Centre,2.0,2.0,0.0
Hong Kong Football Club 5A,Hong Kong Football Club,3.5,3.75,-0.25
i-Mask Advance Squash Club 1,Cornwall Street Squash Centre,1.0,1.5,-0.5
