Team,Played,Won,Lost,Points
HKFS,22,18,4,98
Flash,22,17,5,94
Invader Squash,22,18,4,89
Police 2,22,14,8,86
ZOMA,22,14,8,76
Star River 3,22,11,11,65
Phoenix 2,22,9,13,62
Relay 1,22,9,13,61
HKCC Tuesday Night Rockers,22,9,13,58
South China Athletic Association,22,5,17,47
Kinetic 6,22,7,15,46
Mark Six,22,1,21,5
