Team,Played,Won,Lost,Points
Fung King Tough,22,18,4,96
i-Mask Advance Squash Club 4,22,17,5,93
Twister 1,22,17,5,93
United Services Recreation Club 2,22,15,7,84
Hong Kong Football Club 7,22,13,9,77
The Zero Squash Club D7,22,11,11,68
Spark 2,22,11,11,61
Friend Club 3,22,9,13,56
YLJR 1,22,8,14,53
Neptune,22,8,14,48
i-Mask Advance Squash Club 3,22,5,17,31
Tuen Mun Squash Club 1,22,0,22,21
