Team,Played,Won,Lost,Points
Kinetic 5,16,13,3,73
North District Sports Association 2,16,14,2,72
Smart Squash 4,16,12,4,71
Sea Bear,16,10,6,63
i-Mask Advance Squash Club 10,16,7,9,43
The Squash Club 4,16,8,8,41
Hong Kong Racquets Club,16,4,12,29
Rovers,16,3,13,19
DS,16,1,15,14
