Team,Played,Won,Lost,Points
The New Generation X,16,12,4,69
Smart Squash 2,16,12,4,62
Spark 1,16,11,5,61
Hong Kong Cricket Club 3,16,10,6,57
Perrier Sergio Tacchini KCC 5,16,11,5,54
Hong Kong Football Club 5,16,8,8,48
i-Mask Advance Squash Club 2,16,6,10,38
Kinetic 1,16,2,14,19
The Squash Club 1,16,0,16,11
