Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club 7B,14,10,4,58,48,22
Kowloon Cricket Club 7,14,10,4,48,40,30
Xavier,13,6,7,44,38,27
The Squash Club 2,14,7,7,43,36,34
Physical Chess 2,13,7,6,39,33,32
Hong Kong Cricket Club 6,12,7,5,37,30,30
Twister 2,14,0,14,10,10,60
