Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
The Hong Kong Jockey Club Div 10,14,12,2,67,55,15
United Services Recreation Club 3,14,10,4,52,42,28
Banbil,13,8,5,49,41,24
RELAY 1,13,9,4,48,39,26
Bravo D10,14,4,10,29,25,45
Sha Tin 4,13,3,10,28,26,39
Craigengower Cricket Club,13,1,12,8,7,58
