Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 2,16,14,2,75,61,19
Hong Kong Football Club 5A,16,14,2,73,59,21
Physical Chess 1,16,12,4,62,50,30
Hong Kong Racketlon Association 1,16,8,8,50,42,38
The Squash Club 1,16,6,10,44,38,42
Happy Squash 2,16,7,9,42,36,44
Uncle,16,7,9,41,36,44
Hong Kong Football Club 5B,16,5,11,38,33,47
Squashathon,16,6,10,37,33,47
i-Mask Advance Squash Club 1,16,1,15,13,12,68
