Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
JESSICA L4,13,12,1,47,35,4
Hong Kong Cricket Club L4,13,12,1,41,29,10
Hong Kong Football Club JSA,13,9,4,37,29,10
Hong Kong Football Club L4,14,5,9,22,17,25
JESSICA Smashin' Mochi,13,3,10,15,12,27
Electrify Squash Ladies,14,2,12,11,9,33
i-Mask Advance Squash Club L4,12,3,9,9,7,29
