Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Ladies Recreation Club Div 14,16,15,1,77,62,18
North District Sports Association 3,16,11,5,60,49,31
Kowloon Cricket Club 14,16,11,5,59,52,28
Hong Kong Football Club 14B,16,8,8,50,45,35
Hong Kong Football Club 14A,16,7,9,40,35,45
Electrify Squash Div 14,16,5,11,40,35,45
8 Virtues + 1,16,7,9,32,31,49
X-Alpha 6,16,0,16,-2,11,69
