Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Electrify Squash Div 15,16,15,1,80,65,15
RELAY 2,16,12,4,69,57,23
Squash-On,16,11,5,61,50,29
Fusion Squash Club 3,16,6,10,40,34,46
TNG 3,16,7,9,39,34,46
Squashathon MeGa,16,6,9,39,33,44
i-Mask Advance Squash Club 6,16,5,11,34,29,51
Serve - Ivors,16,1,14,4,14,62
