Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
X-Alpha 4,63.63636363636363,90.9090909090909,81.81818181818183,100.0,100.0,87.27272727272728,53
Fusion Squash Club 2,66.66666666666666,83.33333333333334,66.66666666666666,60.0,75.0,70.33333333333333,27
Vitality Squash 2,71.42857142857143,57.14285714285714,57.14285714285714,28.57142857142857,60.0,54.857142857142854,33
Happy Squash 3,40.0,60.0,22.22222222222222,44.44444444444444,50.0,43.333333333333336,46
i-Mask Advance Squash Club 8,80.0,20.0,40.0,50.0,0.0,38.0,22
Smart Squash 2,37.5,37.5,33.33333333333333,0.0,20.0,25.666666666666664,33
Friend Club 6,12.5,12.5,0.0,20.0,33.33333333333333,15.666666666666666,30
i-Mask Advance Squash Club 7,0.0,50.0,0.0,0.0,0.0,10.0,9
