Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Friend Club,6,6,0,30,24,6,0,1,0,0
i-Mask Advance Squash Club 3,6,4,2,23,19,11,0,0,0,0
Kwai Tsing District Squash Club,6,3,3,18,15,15,0,0,0,0
Hong Kong Football Club 9,6,3,3,16,13,17,0,0,0,0
HKPF Squash Team,6,2,4,16,14,16,0,0,0,0
Centre Squash,6,2,4,15,13,17,0,0,0,0
Kowloon Cricket Club 9,6,2,4,14,12,18,1,0,0,0
The Best Group 2,6,2,4,12,10,20,0,0,0,0
