Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club M2A,6,5,1,20,15,9,0,0,0,0
Hong Kong Football Club M2B,6,4,2,20,16,8,0,2,0,0
Hong Kong Cricket Club M2A,6,4,2,16,12,12,0,0,0,0
Hong Kong Cricket Club M2B,6,2,4,14,12,12,0,0,0,0
Ladies Recreation Club M2B,6,2,4,10,9,15,1,0,1,0
Ladies Recreation Club M2A,6,1,5,9,8,16,1,0,0,1
