Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Royal Hong Kong Yacht Club Div 15,5,5,0,23,18,7,0,1,0,0
Squashathon One,5,3,2,17,14,11,1,0,0,0
HKIS Div 15,5,3,2,16,13,12,0,0,0,2
Physical Chess 5,5,3,2,15,12,13,0,0,0,0
Hong Kong Cricket Club 8,6,1,5,15,14,16,0,3,0,0
Sha Tin 7,5,2,3,12,10,15,1,0,0,0
United Services Recreation Club 4,5,1,4,8,9,16,2,0,2,0
