Team,Played,Won,Lost,Points
Kowloon Cricket Club 4,5,5,0,25
X-Alpha 2,5,4,1,20
YLJR,5,4,1,20
TNGX,5,3,2,20
Hong Kong Football Club 4A,5,3,2,18
Sha Tin 1,5,3,2,16
Hong Kong Football Club 4B,5,1,4,9
The Squash Club 1,5,1,4,9
Hong Kong Cricket Club D4B,5,1,4,8
Hong Kong Cricket Club D4A,5,0,5,5
