Team,Played,Won,Lost,Points
Kowloon Cricket Club 6B,5,5,0,28
Hong Kong Football Club 6C,5,3,2,17
Hong Kong Football Club 6A,5,3,2,17
Kowloon Cricket Club 6A,5,3,2,17
Hong Kong Football Club 6B,5,3,2,16
Ladies Recreation Club Div 6,4,3,1,16
Uncles,5,3,2,15
Fusion Squash Club 1,5,2,3,12
Global Squash 1,5,1,4,12
Hong Kong Cricket Club D6,5,1,4,9
X-Alpha 3,4,1,3,7
Electrify Squash Div 6,5,1,4,5
