Team,Played,Won,Lost,Points
Kowloon Cricket Club 2,4,3,1,18
Hong Kong Football Club 2A,4,4,0,17
Hong Kong Football Club 2B,4,2,2,14
Hong Kong Cricket Club D2,4,0,4,6
Young Player 2,4,1,3,4
