Team,Played,Won,Lost,Points
Hong Kong Football Club M4A,5,4,1,21
SKCSC M4,5,4,1,19
WAKO,5,4,1,19
Hong Kong Football Club M4B,5,3,2,17
Kowloon Cricket Club M4,5,2,3,15
United Services Recreation Club M4,5,1,4,13
Hong Kong Cricket Club M4,5,2,3,12
Hong Kong Club Blue,5,2,3,12
Royal Hong Kong Yacht Club M4,5,2,3,12
Bolton,5,1,4,10
