Team,Played,Won,Lost,Points
Hong Kong Football Club 7A,5,4,1,19
Thunder 1,5,4,1,19
Hong Kong Football Club 7B,5,3,2,19
Physical Chess 2,4,4,0,18
Hong Kong Cricket Club D7A,4,3,1,14
i-Mask Advance Squash Club 1,5,2,3,14
Hong Kong Cricket Club D7B,5,2,3,12
Xavier,4,1,3,10
UST,4,1,3,10
Social Squash Team,4,1,3,9
Kinetic 1,5,0,5,6
