Team,Played,Won,Lost,Points
i-Mask Advance Squash Club 5,5,5,0,24
The Zero Squash Club D11,5,3,2,20
GMDBB,4,4,0,19
Alpha CUHK,5,3,2,17
Electrify Squash Div 11,4,3,1,17
7NT,5,3,2,15
South China Athletic Association,4,1,3,9
ZOMA,4,1,3,8
Tuen Mun Squash Club,4,1,3,7
Sea Bear,4,0,4,5
Invader Squash,4,0,4,3
