Team,Played,Won,Lost,Points
ERROR,5,5,0,27
Kowloon Cricket Club 5,3,3,0,17
Squashathon,4,2,2,14
Physical Chess 1,4,3,1,13
Hong Kong Football Club 5,4,2,2,13
Happy Squash 2,5,2,3,11
United Services Recreation Club 2,4,2,2,11
Sha Tin 2,4,0,4,7
NEXUS 2,5,0,5,1
