Team,Played,Won,Lost,Points
The Squash Club 2,5,4,1,23
Twister,5,4,1,22
The Hong Kong Jockey Club Div 9,5,4,1,18
Hong Kong Football Club 9,5,3,2,18
Centre Squash,5,4,1,17
Kowloon Cricket Club 9,5,2,3,12
Kinetic 3,5,1,4,10
BOSS,4,1,3,9
i-Mask Advance Squash Club 3,4,1,3,9
HKPF Squash Team,5,0,5,6
