Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Cricket Club 1,50.0,50.0,100.0,66.66666666666667,6
Kowloon Cricket Club 1A,0.0,100.0,100.0,66.66666666666667,6
Hong Kong Football Club 1A,66.66666666666666,33.33333333333333,66.66666666666666,55.55555555555554,9
FWD,33.33333333333333,66.66666666666666,33.33333333333333,44.444444444444436,9
Hong Kong Football Club 1B,100.0,0.0,0.0,33.333333333333336,3
Kowloon Cricket Club 1B,50.0,0.0,50.0,33.333333333333336,6
