Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Electrify Squash Div 15,15,14,1,75,61,14,0,7,0,0
RELAY 2,14,10,4,59,49,21,0,13,0,0
Squash-On,15,10,5,55,45,29,3,4,0,1
Fusion Squash Club 3,15,6,9,40,34,41,0,13,0,0
TNG 3,15,7,8,38,33,42,4,1,0,5
Squashathon MeGa,14,6,7,36,30,37,6,5,0,0
i-Mask Advance Squash Club 6,15,4,11,29,25,50,11,5,0,5
Serve - Ivors,15,1,13,4,14,57,24,0,11,0
