Team,Most Games,Most Wins,Highest Win Percentage
Hong Kong Cricket Club M3, (nan), (nan), (nan%)
Hong Kong Football Club M3A,Ng Adrian (5),Ng Adrian (2),Ng Adrian (40.0%)
Hong Kong Football Club M3B, (nan), (nan), (nan%)
Kowloon Cricket Club M3,Bachani Vinay Suresh (5),Bachani Vinay Suresh (0),Bachani Vinay Suresh (0.0%)
Old Squash Fellows, (nan), (nan), (nan%)
Royal Hong Kong Yacht Club M3,Cheng Victor Kwok Wai (5),Cheng Victor Kwok Wai (4),Cheng Victor Kwok Wai (80.0%)
Titlows Squash Team, (nan), (nan), (nan%)
United Services Recreation Club M3,Bidal Jay (5),Bidal Jay (2),Bidal Jay (40.0%)
