Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
SKCSC M4,14.285714285714292,71.42857142857143,46.03174603174603,46.03174603174603,31.746031746031747,41.90476190476192
United Services Recreation Club M4,-4.166666666666657,29.16666666666667,5.555555555555557,43.05555555555556,62.5,27.22222222222223
WAKO,-30.35714285714286,19.64285714285714,46.42857142857143,10.714285714285708,45.83333333333334,18.452380952380963
Bolton,46.42857142857143,21.42857142857143,25.0,-8.333333333333329,-8.333333333333329,15.23809523809524
Hong Kong Football Club M4A,0.0,14.285714285714278,0.0,28.57142857142857,28.57142857142857,14.285714285714285
Hong Kong Football Club M4B,5.357142857142854,23.214285714285708,-3.5714285714285694,4.166666666666657,29.166666666666657,11.666666666666657
Hong Kong Club Blue,-1.3888888888888893,-1.3888888888888893,20.83333333333333,31.944444444444443,5.555555555555557,11.111111111111107
Royal Hong Kong Yacht Club M4,7.936507936507937,4.761904761904759,7.936507936507937,-3.174603174603174,19.047619047619044,7.301587301587304
Kowloon Cricket Club M4,-19.444444444444443,-4.166666666666657,-2.7777777777777857,19.444444444444443,29.16666666666667,4.444444444444443
Hong Kong Cricket Club M4,-15.873015873015873,-23.80952380952381,-1.5873015873015817,15.873015873015873,1.5873015873015888,-4.761904761904752
