Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Hong Kong Football Club 6A,0.0,-23.333333333333343,23.333333333333336,13.333333333333343,33.33333333333334,9.333333333333329
Hong Kong Football Club 6C,11.904761904761912,35.714285714285715,7.142857142857146,-9.523809523809526,-7.142857142857139,7.61904761904762
Global Squash 1,-8.333333333333336,16.666666666666657,20.833333333333343,-26.19047619047619,33.33333333333333,7.261904761904759
Electrify Squash Div 6,3.3333333333333357,-16.666666666666657,-30.0,20.0,55.0,6.333333333333336
Kowloon Cricket Club 6A,16.666666666666657,-33.33333333333333,-11.1111111111111,8.333333333333336,50.0,6.111111111111107
Uncles,5.357142857142861,3.5714285714285694,-7.142857142857139,-21.42857142857143,41.66666666666667,4.404761904761912
Ladies Recreation Club Div 6,4.166666666666671,6.944444444444443,-4.761904761904759,-7.142857142857146,10.0,1.8412698412698418
Hong Kong Football Club 6B,-9.523809523809526,-21.42857142857143,23.809523809523803,17.142857142857146,-10.0,0.0
Hong Kong Cricket Club D6,22.22222222222222,12.5,-50.0,19.64285714285714,-7.142857142857146,-0.5555555555555536
Fusion Squash Club 1,-5.555555555555557,4.761904761904759,2.857142857142861,25.0,-40.0,-2.5873015873015888
Kowloon Cricket Club 6B,-4.761904761904773,-16.666666666666657,0.0,0.0,-3.333333333333343,-4.952380952380963
X-Alpha 3,0.0,-13.333333333333329,-6.666666666666664,-52.77777777777778,22.22222222222222,-10.111111111111107
