Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Royal Hong Kong Yacht Club Div 12,17.777777777777786,48.888888888888886,28.888888888888886,6.666666666666657,2.5,20.944444444444443
Star River 1,25.714285714285708,-8.57142857142857,50.0,33.33333333333334,0.0,20.095238095238102
CSD Squash Team,11.904761904761912,50.0,0.0,0.0,0.0,12.380952380952383
Global Squash 2,-41.66666666666667,50.0,-29.16666666666667,50.0,16.666666666666657,9.166666666666657
Latecomers,-6.666666666666657,0.0,0.0,0.0,0.0,-1.3333333333333321
Sha Tin 5,2.857142857142854,31.42857142857143,-17.85714285714286,-28.57142857142857,0.0,-2.4285714285714306
Hong Kong Football Club 12A,0.0,-23.80952380952381,45.714285714285715,-33.33333333333334,-10.0,-4.285714285714285
SKCSC Div 12,-14.285714285714285,0.0,-28.57142857142857,0.0,0.0,-8.571428571428562
Hong Kong Football Club 12B,2.3809523809523796,-11.904761904761905,-23.80952380952381,-23.333333333333336,-26.66666666666667,-16.66666666666667
Winter Warriors,16.666666666666686,-16.666666666666657,-50.000000000000014,16.666666666666657,-58.333333333333336,-18.33333333333333
Physical Chess 4,-23.809523809523803,-33.33333333333334,-50.000000000000014,-26.666666666666657,-6.666666666666657,-28.095238095238088
