Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Kowloon Cricket Club 9,32.142857142857146,8.92857142857143,35.714285714285715,23.214285714285715,-3.5714285714285694,19.28571428571429
Twister,10.0,20.0,20.0,40.0,-5.0,17.0
i-Mask Advance Squash Club 3,50.0,-35.0,30.0,25.0,0.0,14.0
Hong Kong Football Club 9,35.71428571428571,37.5,-19.642857142857146,19.64285714285714,-3.5714285714285694,13.92857142857143
BOSS,0.0,0.0,-15.0,5.0,46.66666666666666,7.333333333333332
Kinetic 3,-1.7857142857142847,23.214285714285715,-3.5714285714285694,23.214285714285715,-19.64285714285714,4.285714285714288
The Hong Kong Jockey Club Div 9,5.555555555555557,-8.333333333333329,-6.944444444444443,5.555555555555557,7.142857142857139,0.595238095238102
Centre Squash,8.92857142857143,-8.92857142857143,-23.214285714285708,17.85714285714286,2.5,-0.5714285714285765
HKPF Squash Team,25.0,-16.66666666666667,0.0,-25.0,-66.66666666666666,-16.666666666666664
The Squash Club 2,0.0,-20.0,-20.0,0.0,-60.0,-20.0
