Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc
Hong Kong Football Club M1A,10.0,-30.0,0.0,-6.666666666666657
Squashathon M+,-20.0,-20.0,13.333333333333329,-8.888888888888891
Hong Kong Cricket Club M1A,5.0,-60.0,15.0,-13.333333333333336
Hong Kong Cricket Club M1B,0.0,-55.0,0.0,-18.333333333333336
Hong Kong Football Club M1B,-25.0,-75.0,0.0,-33.33333333333333
