Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Electrify Squash Div 13,72.22222222222221,94.44444444444444,88.23529411764706,88.23529411764706,91.66666666666666,86.96078431372548,82
Fusion Squash Club 2,66.66666666666666,66.66666666666666,61.111111111111114,62.5,71.42857142857143,65.67460317460318,84
Sha Tin 6,73.68421052631578,68.42105263157895,52.63157894736842,44.44444444444444,72.72727272727273,62.38171185539606,86
SocGen Squash,40.0,42.10526315789473,63.1578947368421,64.70588235294117,75.0,56.99380804953561,87
Energy Squash Club 2,17.647058823529413,70.58823529411765,93.33333333333333,50.0,33.33333333333333,52.98039215686274,67
X-Alpha 5,58.82352941176471,43.75,53.333333333333336,42.857142857142854,45.45454545454545,48.84371021135727,73
HKIS Div 13,21.428571428571427,35.714285714285715,41.66666666666667,66.66666666666666,66.66666666666666,46.42857142857143,52
Energy Squash Club 1,44.44444444444444,41.17647058823529,52.94117647058824,50.0,30.0,43.712418300653596,76
i-Mask Advance Squash Club 5,78.57142857142857,35.714285714285715,28.57142857142857,25.0,40.0,41.57142857142857,55
Kinetic 4,66.66666666666666,11.11111111111111,33.33333333333333,23.52941176470588,33.33333333333333,33.59477124183006,83
Happy Squash 4,33.33333333333333,72.22222222222221,5.555555555555555,31.25,13.333333333333334,31.138888888888886,85
Yuen Long District Sports Association Limited,23.52941176470588,6.25,21.428571428571427,41.66666666666667,27.27272727272727,24.02947542653425,70
