Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
United Services Recreation Club M3,65.0,80.0,85.0,95.0,90.0,83.0,100
Royal Hong Kong Yacht Club M3,95.0,90.0,55.00000000000001,60.0,65.0,73.0,100
Hong Kong Football Club M3A,50.0,75.0,75.0,80.0,77.77777777777779,71.55555555555556,98
Hong Kong Football Club M3B,65.0,45.0,65.0,40.0,55.00000000000001,54.0,100
Old Squash Fellows,80.0,60.0,30.0,30.0,29.411764705882355,45.88235294117647,97
Hong Kong Cricket Club M3,10.0,25.0,40.0,25.0,40.0,28.0,100
Kowloon Cricket Club M3,25.0,15.0,25.0,45.0,23.52941176470588,26.705882352941178,97
Titlows Squash Team,10.0,10.0,25.0,25.0,15.0,17.0,100
