Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
United Services Recreation Club M3,6,5,1,28,23,7
Hong Kong Football Club M3A,6,5,1,25,20,10
Hong Kong Football Club M3B,6,4,2,24,20,10
Royal Hong Kong Yacht Club M3,5,3,2,19,16,9
Old Squash Fellows,5,2,3,16,14,11
Titlows Squash Team,6,1,5,10,9,21
Hong Kong Cricket Club M3,6,2,4,9,7,23
Kowloon Cricket Club M3,6,1,5,7,6,24
