Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Sha Tin 5,5,5,0,23,18,7
Global Squash 2,6,4,2,21,17,13
Star River 1,6,3,3,18,15,15
The Squash Club 3,5,3,2,18,15,10
BOSS,4,3,1,17,14,6
Kinetic 3,4,4,0,16,12,8
Tuen Mun Squash Club,5,2,3,13,11,14
i-Mask Advance Squash Club 4,5,1,4,12,11,14
7NT,4,1,3,10,9,11
Invader Squash,5,1,4,8,7,18
HKCC Tuesday Night Rockers,5,0,5,6,6,19
