Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Ladies Recreation Club Div 14,6,6,0,29,23,7
Kowloon Cricket Club 14,6,4,2,22,18,12
North District Sports Association 3,6,3,3,18,15,15
8 Virtues + 1,6,4,2,17,13,17
Electrify Squash Div 14,6,3,3,17,14,16
Hong Kong Football Club 14B,6,2,4,17,16,14
Hong Kong Football Club 14A,6,2,4,16,14,16
X-Alpha 6,6,0,6,7,7,23
