Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club 7A,5,4,1,20,16,9
X-Alpha 3,5,3,2,18,16,9
UST,6,3,3,17,14,16
Hong Kong Cricket Club 5,5,3,2,17,14,11
Vitality Squash 1,5,3,2,13,10,15
Kinetic 1,5,1,4,12,11,14
The Best Group 1,5,1,4,10,9,16
