Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
South China Athletic Association,6,5,1,27,22,8
Winter Warriors,6,4,2,26,22,8
North District Sports Association 1,6,5,1,25,20,10
Hong Kong Football Club 12A,6,5,1,24,19,11
Alpha CUHK,5,4,1,21,17,8
Sea Bear,6,3,3,21,18,12
Star River 2,6,4,2,18,14,16
Hong Kong Racketlon Assoication 2,5,1,4,11,10,15
ZOMA,5,1,4,10,9,16
Hong Kong Football Club 12B,6,1,5,9,8,22
CSD Squash Team,5,1,4,7,7,18
Latecomers,6,0,6,4,4,26
