Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
TNG 1,6,5,1,27,22,8
Royal Hong Kong Yacht Club Div 13,6,5,1,26,21,9
TNG 2,6,5,1,25,20,10
Greenfield,6,5,1,24,19,11
Arctic Circle,6,3,3,18,15,15
North District Sports Association 2,6,3,3,17,14,16
Squashathon PLZ,6,2,4,17,15,15
Bravo D13,6,2,4,14,12,18
M&M Squash,6,2,4,13,11,19
Physical Chess 4,6,1,5,13,12,18
Vitality Squash 3,6,2,4,12,10,20
Star River 3,6,1,5,10,9,21
