Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
The Hong Kong Jockey Club Div 10,5,5,0,30,25,0
RELAY 1,6,5,1,25,20,10
Banbil,5,3,2,16,13,12
United Services Recreation Club 3,5,3,2,16,13,12
Sha Tin 4,4,0,4,7,7,13
Craigengower Cricket Club,5,1,4,6,5,20
Bravo D10,4,0,4,2,2,18
