Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Electrify Squash Div 13,6,6,0,35,29,1
Sha Tin 6,6,5,1,28,23,7
X-Alpha 5,6,4,2,22,18,12
Fusion Squash Club 2,6,4,2,19,15,15
Energy Squash Club 1,6,3,3,19,16,14
i-Mask Advance Squash Club 5,6,3,3,18,15,15
Yuen Long District Sports Association Limited,6,3,3,18,15,15
HKIS Div 13,6,2,4,13,11,19
SocGen Squash,6,1,5,12,11,19
Energy Squash Club 2,5,2,3,11,9,16
Kinetic 4,5,1,4,8,7,18
Happy Squash 4,6,1,5,7,6,24
