Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Tuen Mun Squash Club,-8.333333333333343,41.66666666666666,100.0,41.66666666666666,16.666666666666657,38.33333333333333
HKCC Tuesday Night Rockers,12.5,16.66666666666667,75.0,41.66666666666667,29.16666666666667,35.0
The Squash Club 3,16.666666666666657,-8.333333333333343,50.0,16.666666666666657,41.66666666666666,23.33333333333333
BOSS,0.0,33.33333333333333,0.0,33.33333333333334,0.0,13.333333333333329
Global Squash 2,0.0,-27.5,27.5,27.5,27.5,11.0
Invader Squash,-28.57142857142857,0.0,28.57142857142857,14.285714285714285,28.57142857142857,8.571428571428573
7NT,50.0,-33.33333333333333,33.33333333333334,50.0,-66.66666666666666,6.666666666666671
Kinetic 3,2.857142857142854,17.14285714285714,65.71428571428571,-57.142857142857146,-17.142857142857146,2.285714285714292
Star River 1,-50.0,-25.0,25.0,25.0,25.0,0.0
Sha Tin 5,16.666666666666657,0.0,-16.66666666666667,-33.33333333333334,-33.33333333333334,-13.333333333333343
i-Mask Advance Squash Club 4,-33.33333333333333,-16.666666666666657,66.66666666666667,-100.0,-50.0,-26.666666666666657
