Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
United Services Recreation Club 2,12.5,50.0,37.5,12.5,-25.0,17.5
Kowloon Cricket Club 6A,28.57142857142857,14.285714285714292,14.285714285714292,28.57142857142857,-14.285714285714285,14.285714285714299
Social Squash Team,14.285714285714285,28.57142857142857,0.0,14.285714285714285,0.0,11.42857142857143
Hong Kong Football Club 6C,-33.333333333333336,16.666666666666657,33.33333333333334,0.0,33.33333333333333,10.0
Kowloon Cricket Club 6B,14.285714285714292,-14.285714285714278,0.0,42.857142857142854,0.0,8.571428571428584
Hong Kong Cricket Club 4,12.5,12.5,12.5,0.0,0.0,7.5
Global Squash 1,0.0,-28.571428571428577,14.285714285714285,14.285714285714285,28.571428571428577,5.714285714285715
Hong Kong Football Club 6B,21.42857142857143,-21.42857142857143,-4.761904761904759,7.142857142857139,-11.42857142857143,-1.8095238095238102
Friend Club 3,12.5,12.5,-12.5,-12.5,-33.92857142857143,-6.785714285714288
Hong Kong Football Club 6A,-57.14285714285714,-9.523809523809526,-21.42857142857143,-7.142857142857139,9.523809523809518,-17.142857142857153
