Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Hong Kong Football Club L2A,26.66666666666667,0.0,40.0,0.0,16.666666666666668
Kowloon Cricket Club L2,0.0,-12.5,37.5,14.285714285714278,9.82142857142857
Hong Kong Football Club L2C,16.666666666666664,0.0,0.0,10.0,6.666666666666664
JESSICA L2,12.5,0.0,12.5,-4.761904761904759,5.05952380952381
Hong Kong Football Club L2B,16.66666666666667,0.0,0.0,-16.666666666666657,0.0
Hong Kong Cricket Club L2,3.174603174603174,-15.873015873015873,3.174603174603174,-5.555555555555557,-3.7698412698412724
