Team,Most Games,Most Wins,Highest Win Percentage
ALPHA CUHK 1,Tam Kal Wai (19),Lin Chun Wah (11),Lin Chun Wah (61.1%)
Hong Kong Football Club 9,Gates Stuart (20),"Gates Stuart, Zimmermann Michael (14)","Lo Kenneth Kin Cheung, Hakli Jukka (100.0%)"
Revolution,"Busteed Alex, Sinclair Martin (14)","Busteed Alex, Ternes Daniel (5)",Ternes Daniel (38.5%)
Star River 1,"Li Shun Yiu, Kan Wai Ho (18)",Li Shun Yiu (9),Wong Ip Hing Paul (66.7%)
Twister 1,Wong Ken Tat Tai (17),"Mo Peter Pui Hong, Wagh Ashwin (5)",Wagh Ashwin (71.4%)
i-MASK Advance Squash Club 6,"Chu Ho Yin, Chow Hester Yuk Ting (19)",Chu Ho Yin (19),"Chu Ho Yin, Liou King Long (100.0%)"
